id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-102051,2026-05-02 03:56:25,finanzas,contabilidad,atencion prioritaria,CAM-412,cama uci electrica,True,False
REG-102052,2026-05-02 03:57:00,medico,anestesiologo,area administrativa,CAM-880,cama uci electrica,False,False
REG-102053,2026-05-02 03:57:35,medico,urgenciologo,atencion prioritaria,CAM-148,camilla de transporte,False,False
REG-102054,2026-05-02 03:58:10,medico,cirujano general,pasillo urgencias,CAM-232,camilla,True,False
REG-102055,2026-05-02 03:58:45,administrativo,admitido,area administrativa,CAM-509,camilla de transporte,True,False
REG-102056,2026-05-02 03:59:20,medico,pediatra,pasillo urgencias,CAM-453,cama uci electrica,True,True
REG-102057,2026-05-02 03:59:55,medico,urgenciologo,urgencias,CAM-583,camilla de transporte,True,False
REG-102058,2026-05-02 04:00:30,administrativo,admitido,finanzas,CAM-440,cama uci electrica,True,True
REG-102059,2026-05-02 04:01:05,medico,urgenciologo,pasillo urgencias,CAM-146,camilla,False,True
REG-102060,2026-05-02 04:01:40,finanzas,costos e insumos,area administrativa,CAM-148,camilla,False,False
REG-102061,2026-05-02 04:02:15,finanzas,,sala de operaciones,CAM-717,camilla de transporte,False,True
REG-102062,2026-05-02 04:02:50,administrativo,facturacion,sala de operaciones,CAM-477,camilla de transporte,True,False
REG-102063,2026-05-02 04:03:25,finanzas,contabilidad,sala de operaciones,CAM-561,camilla,False,False
REG-102064,2026-05-02 04:04:00,finanzas,costos e insumos,uci adultos,,camilla de transporte,True,False
REG-102065,2026-05-02 04:04:35,medico,anestesiologo,uci pediatria,CAM-273,camilla de transporte,False,False
REG-102066,2026-05-02 04:05:10,medico,pediatra,uci adultos,CAM-900,hospitalaria estandar,True,False
REG-102067,2026-05-02 04:05:45,finanzas,contabilidad,uci adultos,CAM-675,hospitalaria estandar,True,True
REG-102068,2026-05-02 04:06:20,medico,cirujano general,area administrativa,CAM-335,,False,False
REG-102069,2026-05-02 04:06:55,medico,pediatra,urgencias,CAM-674,hospitalaria estandar,False,False
REG-102070,2026-05-02 04:07:30,administrativo,facturacion,atencion prioritaria,CAM-525,camilla,True,False
REG-102071,2026-05-02 04:08:05,medico,pediatra,uci pediatria,CAM-816,camilla de transporte,False,True
REG-102072,2026-05-02 04:08:40,administrativo,admitido,atencion prioritaria,CAM-842,camilla,True,True
REG-102073,2026-05-02 04:09:15,medico,urgenciologo,uci pediatria,CAM-490,camilla,False,False
REG-102074,2026-05-02 04:09:50,administrativo,facturacion,uci pediatria,CAM-329,camilla,True,False
REG-102075,2026-05-02 04:10:25,administrativo,talento humano,piso 3 - hospitalizacion,CAM-759,camilla,False,False
REG-102076,2026-05-02 04:11:00,administrativo,admitido,urgencias,CAM-791,cuna pediatrica,True,False
REG-102077,2026-05-02 04:11:35,administrativo,talento humano,atencion prioritaria,CAM-805,camilla de transporte,False,False
REG-102078,2026-05-02 04:12:10,finanzas,cirujano general,sala de operaciones,CAM-689,camilla de transporte,True,False
REG-102079,2026-05-02 04:12:45,finanzas,auditoria medica,sala de operaciones,CAM-335,cuna pediatrica,False,False
REG-102080,2026-05-02 04:13:20,finanzas,tesoreria,pasillo urgencias,CAM-509,cama uci electrica,False,False
REG-102081,2026-05-02 04:13:55,administrativo,admitido,urgencias,CAM-556,camilla de transporte,False,False
REG-102082,2026-05-02 04:14:30,medico,urgenciologo,pasillo urgencias,CAM-546,cuna pediatrica,True,False
REG-102083,2026-05-02 04:15:05,medico,urgenciologo,sala de operaciones,CAM-741,camilla,False,False
REG-102084,2026-05-02 04:15:40,finanzas,contabilidad,uci pediatria,CAM-685,cuna pediatrica,False,False
REG-102085,2026-05-02 04:16:15,finanzas,cirujano general,sala de operaciones,CAM-611,cuna pediatrica,False,False
REG-102086,2026-05-02 04:16:50,finanzas,contabilidad,pasillo urgencias,CAM-269,camilla,True,False
REG-102087,2026-05-02 04:17:25,administrativo,admitido,uci pediatria,CAM-453,cama uci electrica,True,False
REG-102088,2026-05-02 04:18:00,administrativo,facturacion,urgencias,CAM-393,cuna pediatrica,False,True
REG-102089,2026-05-02 04:18:35,finanzas,contabilidad,urgencias,CAM-323,camilla de transporte,False,False
REG-102090,2026-05-02 04:19:10,administrativo,talento humano,pasillo urgencias,CAM-282,cama uci electrica,False,False
REG-102091,2026-05-02 04:19:45,medico,urgenciologo,pasillo urgencias,CAM-752,cuna pediatrica,False,False
REG-102092,2026-05-02 04:20:20,administrativo,talento humano,finanzas,CAM-849,hospitalaria estandar,False,False
REG-102093,2026-05-02 04:20:55,finanzas,contabilidad,urgencias,CAM-739,cama uci electrica,True,False
REG-102094,2026-05-02 04:21:30,medico,cirujano general,atencion prioritaria,CAM-710,hospitalaria estandar,True,False
REG-102095,2026-05-02 04:22:05,finanzas,contabilidad,atencion prioritaria,CAM-578,cama uci electrica,True,True
REG-102096,2026-05-02 04:22:40,finanzas,contabilidad,uci pediatria,,camilla,False,False
REG-102097,2026-05-02 04:23:15,medico,pediatra,area administrativa,CAM-966,hospitalaria estandar,True,False
REG-102098,2026-05-02 04:23:50,finanzas,costos e insumos,uci pediatria,CAM-203,hospitalaria estandar,False,False
REG-102099,2026-05-02 04:24:25,administrativo,admitido,piso 3 - hospitalizacion,CAM-162,camilla de transporte,False,True
REG-102100,2026-05-02 04:25:00,medico,cirujano general,finanzas,CAM-898,hospitalaria estandar,False,False
REG-102101,2026-05-02 04:25:35,medico,cirujano general,finanzas,CAM-701,camilla,False,False
REG-102102,2026-05-02 04:26:10,medico,pediatra,sala de operaciones,CAM-599,hospitalaria estandar,True,False
REG-102103,2026-05-02 04:26:45,finanzas,costos e insumos,urgencias,CAM-814,cuna pediatrica,True,False
REG-102104,2026-05-02 04:27:20,finanzas,contabilidad,pasillo urgencias,CAM-281,cuna pediatrica,False,False
REG-102105,2026-05-02 04:27:55,finanzas,costos e insumos,atencion prioritaria,CAM-194,camilla de transporte,False,True
REG-102106,2026-05-02 04:28:30,medico,urgenciologo,finanzas,,cuna pediatrica,False,False
REG-102107,2026-05-02 04:29:05,finanzas,costos e insumos,area administrativa,CAM-351,cuna pediatrica,True,False
REG-102108,2026-05-02 04:29:40,medico,urgenciologo,finanzas,CAM-565,camilla,False,False
REG-102109,2026-05-02 04:30:15,medico,cirujano,uci pediatria,CAM-873,cama uci electrica,False,True
REG-102110,2026-05-02 04:30:50,administrativo,facturacion,finanzas,,hospitalaria estandar,False,False
REG-102111,2026-05-02 04:31:25,administrativo,facturacion,atencion prioritaria,CAM-372,camilla de transporte,True,False
REG-102112,2026-05-02 04:32:00,medico,pediatra,sala de operaciones,CAM-925,camilla,False,False
REG-102113,2026-05-02 04:32:35,medico,anestesiologo,finanzas,CAM-228,camilla,False,False
REG-102114,2026-05-02 04:33:10,administrativo,auditoria medica,uci adultos,CAM-934,cama uci electrica,False,False
REG-102115,2026-05-02 04:33:45,medico,anestesiologo,finanzas,CAM-991,camilla,False,False
REG-102116,2026-05-02 04:34:20,medico,anestesiologo,urgencias,,hospitalaria estandar,True,False
REG-102117,2026-05-02 04:34:55,administrativo,auditoria medica,urgencias,CAM-323,,True,False
REG-102118,2026-05-02 04:35:30,finanzas,contabilidad,uci pediatria,CAM-658,cama uci electrica,True,False
REG-102119,2026-05-02 04:36:05,finanzas,costos e insumos,atencion prioritaria,,cuna pediatrica,True,True
REG-102120,2026-05-02 04:36:40,medico,pediatra,pasillo urgencias,CAM-785,camilla,False,False
REG-102121,2026-05-02 04:37:15,medico,cirujano,piso 3 - hospitalizacion,CAM-310,cuna pediatrica,False,False
REG-102122,2026-05-02 04:37:50,administrativo,admitido,pasillo urgencias,CAM-602,camilla de transporte,True,False
REG-102123,2026-05-02 04:38:25,administrativo,admitido,area administrativa,CAM-664,,False,False
REG-102124,2026-05-02 04:39:00,administrativo,auditoria medica,urgencias,CAM-547,cuna pediatrica,False,False
REG-102125,2026-05-02 04:39:35,medico,urgenciologo,atencion prioritaria,CAM-472,hospitalaria estandar,True,False
REG-102126,2026-05-02 04:40:10,finanzas,contabilidad,sala de operaciones,CAM-998,camilla,True,False
REG-102127,2026-05-02 04:40:45,medico,anestesiologo,sala de operaciones,CAM-106,camilla,False,False
REG-102128,2026-05-02 04:41:20,finanzas,auditoria medica,sala de operaciones,,hospitalaria estandar,True,True
REG-102129,2026-05-02 04:41:55,administrativo,facturacion,urgencias,CAM-394,cama uci electrica,True,False
REG-102130,2026-05-02 04:42:30,finanzas,contabilidad,atencion prioritaria,CAM-563,,False,False
REG-102131,2026-05-02 04:43:05,administrativo,facturacion,atencion prioritaria,CAM-600,camilla,True,False
REG-102132,2026-05-02 04:43:40,finanzas,costos e insumos,uci pediatria,CAM-958,camilla,True,False
REG-102133,2026-05-02 04:44:15,administrativo,facturacion,uci adultos,CAM-829,camilla de transporte,False,True
REG-102134,2026-05-02 04:44:50,medico,urgenciologo,piso 3 - hospitalizacion,CAM-614,cama uci electrica,False,True
REG-102135,2026-05-02 04:45:25,administrativo,facturacion,urgencias,CAM-975,camilla de transporte,False,True
REG-102136,2026-05-02 04:46:00,medico,cirujano general,sala de operaciones,CAM-397,cuna pediatrica,False,False
REG-102137,2026-05-02 04:46:35,finanzas,costos e insumos,sala de operaciones,CAM-476,hospitalaria estandar,False,True
REG-102138,2026-05-02 04:47:10,finanzas,urgenciologo,sala de operaciones,CAM-493,camilla de transporte,False,False
REG-102139,2026-05-02 04:47:45,administrativo,facturacion,piso 3 - hospitalizacion,CAM-833,camilla,False,False
REG-102140,2026-05-02 04:48:20,medico,anestesiologo,piso 3 - hospitalizacion,CAM-512,hospitalaria estandar,True,False
REG-102141,2026-05-02 04:48:55,finanzas,contabilidad,sala de operaciones,CAM-479,cuna pediatrica,True,False
REG-102142,2026-05-02 04:49:30,finanzas,tesoreria,uci pediatria,CAM-177,hospitalaria estandar,False,False
REG-102143,2026-05-02 04:50:05,administrativo,admitido,atencion prioritaria,CAM-483,camilla,False,False
REG-102144,2026-05-02 04:50:40,administrativo,auditoria medica,sala de operaciones,CAM-559,cama uci electrica,False,False
REG-102145,2026-05-02 04:51:15,medico,cirujano general,urgencias,CAM-400,hospitalaria estandar,True,False
REG-102146,2026-05-02 04:51:50,finanzas,tesoreria,piso 3 - hospitalizacion,CAM-699,camilla de transporte,True,False
REG-102147,2026-05-02 04:52:25,administrativo,talento humano,sala de operaciones,CAM-553,camilla de transporte,False,False
REG-102148,2026-05-02 04:53:00,administrativo,facturacion,atencion prioritaria,,cama uci electrica,False,False
REG-102149,2026-05-02 04:53:35,medico,cirujano general,urgencias,CAM-881,hospitalaria estandar,True,False
REG-102150,2026-05-02 04:54:10,medico,pediatra,urgencias,CAM-804,cama uci electrica,False,True
REG-102151,2026-05-02 04:54:45,finanzas,tesoreria,finanzas,CAM-315,camilla de transporte,True,False
REG-102152,2026-05-02 04:55:20,administrativo,talento humano,sala de operaciones,,cuna pediatrica,True,False
REG-102153,2026-05-02 04:55:55,administrativo,facturacion,area administrativa,CAM-293,cuna pediatrica,False,True
REG-102154,2026-05-02 04:56:30,administrativo,facturacion,finanzas,CAM-649,camilla de transporte,True,False
REG-102155,2026-05-02 04:57:05,medico,,finanzas,CAM-624,camilla,True,True
REG-102156,2026-05-02 04:57:40,medico,cirujano,area administrativa,CAM-676,cama uci electrica,False,True
REG-102157,2026-05-02 04:58:15,finanzas,contabilidad,uci adultos,,camilla de transporte,False,False
REG-102158,2026-05-02 04:58:50,administrativo,talento humano,atencion prioritaria,CAM-272,cama uci electrica,False,False
REG-102159,2026-05-02 04:59:25,finanzas,costos e insumos,sala de operaciones,CAM-845,hospitalaria estandar,False,False
REG-102160,2026-05-02 05:00:00,finanzas,tesoreria,uci adultos,CAM-860,camilla,True,False
REG-102161,2026-05-02 05:00:35,finanzas,tesoreria,pasillo urgencias,CAM-692,camilla,False,False
REG-102162,2026-05-02 05:01:10,finanzas,costos e insumos,uci adultos,CAM-828,camilla de transporte,False,False
REG-102163,2026-05-02 05:01:45,administrativo,auditoria medica,uci adultos,CAM-443,cama uci electrica,False,False
REG-102164,2026-05-02 05:02:20,medico,urgenciologo,sala de operaciones,CAM-647,hospitalaria estandar,False,False
REG-102165,2026-05-02 05:02:55,finanzas,tesoreria,uci pediatria,CAM-526,cama uci electrica,False,False
REG-102166,2026-05-02 05:03:30,finanzas,tesoreria,piso 3 - hospitalizacion,CAM-141,cama uci electrica,False,True
REG-102167,2026-05-02 05:04:05,medico,cirujano,urgencias,CAM-333,camilla de transporte,True,False
REG-102168,2026-05-02 05:04:40,administrativo,facturacion,urgencias,CAM-711,cuna pediatrica,False,False
REG-102169,2026-05-02 05:05:15,medico,urgenciologo,area administrativa,,camilla de transporte,True,True
REG-102170,2026-05-02 05:05:50,administrativo,admitido,sala de operaciones,CAM-761,camilla de transporte,True,False
REG-102171,2026-05-02 05:06:25,administrativo,talento humano,piso 3 - hospitalizacion,CAM-518,camilla,False,True
REG-102172,2026-05-02 05:07:00,finanzas,tesoreria,sala de operaciones,CAM-427,hospitalaria estandar,False,False
REG-102173,2026-05-02 05:07:35,medico,cirujano,pasillo urgencias,CAM-209,camilla,True,True
REG-102174,2026-05-02 05:08:10,finanzas,cirujano general,sala de operaciones,CAM-794,camilla de transporte,False,False
REG-102175,2026-05-02 05:08:45,finanzas,tesoreria,uci pediatria,CAM-793,hospitalaria estandar,False,False
REG-102176,2026-05-02 05:09:20,finanzas,tesoreria,urgencias,CAM-198,camilla,False,False
REG-102177,2026-05-02 05:09:55,administrativo,admitido,urgencias,CAM-954,cama uci electrica,True,True
REG-102178,2026-05-02 05:10:30,medico,cirujano,piso 3 - hospitalizacion,CAM-496,cama uci electrica,True,True
REG-102179,2026-05-02 05:11:05,finanzas,tesoreria,sala de operaciones,CAM-282,camilla,True,False
REG-102180,2026-05-02 05:11:40,finanzas,tesoreria,uci adultos,CAM-164,cama uci electrica,True,True
REG-102181,2026-05-02 05:12:15,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-584,cuna pediatrica,False,False
REG-102182,2026-05-02 05:12:50,administrativo,auditoria medica,uci adultos,CAM-726,cama uci electrica,False,False
REG-102183,2026-05-02 05:13:25,administrativo,admitido,sala de operaciones,CAM-481,hospitalaria estandar,True,False
REG-102184,2026-05-02 05:14:00,medico,cirujano,area administrativa,CAM-363,cama uci electrica,False,False
REG-102185,2026-05-02 05:14:35,administrativo,facturacion,piso 3 - hospitalizacion,CAM-132,camilla,False,True
REG-102186,2026-05-02 05:15:10,finanzas,costos e insumos,uci pediatria,CAM-690,camilla de transporte,False,False
REG-102187,2026-05-02 05:15:45,medico,urgenciologo,finanzas,,camilla de transporte,False,False
REG-102188,2026-05-02 05:16:20,administrativo,auditoria medica,atencion prioritaria,CAM-584,cama uci electrica,True,False
REG-102189,2026-05-02 05:16:55,finanzas,facturacion,sala de operaciones,CAM-384,camilla,True,True
REG-102190,2026-05-02 05:17:30,medico,cirujano general,urgencias,CAM-800,cama uci electrica,False,False
REG-102191,2026-05-02 05:18:05,medico,cirujano,piso 3 - hospitalizacion,CAM-752,camilla,False,False
REG-102192,2026-05-02 05:18:40,finanzas,tesoreria,urgencias,CAM-413,cama uci electrica,True,False
REG-102193,2026-05-02 05:19:15,administrativo,facturacion,urgencias,CAM-321,cuna pediatrica,False,False
REG-102194,2026-05-02 05:19:50,finanzas,contabilidad,sala de operaciones,CAM-664,cuna pediatrica,False,True
REG-102195,2026-05-02 05:20:25,finanzas,costos e insumos,atencion prioritaria,CAM-224,cama uci electrica,False,False
REG-102196,2026-05-02 05:21:00,administrativo,admitido,uci pediatria,CAM-417,cuna pediatrica,False,False
REG-102197,2026-05-02 05:21:35,finanzas,contabilidad,sala de operaciones,CAM-230,camilla de transporte,False,False
REG-102198,2026-05-02 05:22:10,medico,cirujano,atencion prioritaria,CAM-516,hospitalaria estandar,False,False
REG-102199,2026-05-02 05:22:45,medico,urgenciologo,sala de operaciones,CAM-671,cama uci electrica,False,True
REG-102200,2026-05-02 05:23:20,administrativo,facturacion,piso 3 - hospitalizacion,CAM-727,camilla de transporte,False,True
REG-102201,2026-05-02 05:23:55,administrativo,facturacion,finanzas,CAM-572,camilla de transporte,True,False
REG-102202,2026-05-02 05:24:30,administrativo,talento humano,uci pediatria,CAM-135,cama uci electrica,True,True
REG-102203,2026-05-02 05:25:05,finanzas,contabilidad,sala de operaciones,CAM-783,camilla,False,False
REG-102204,2026-05-02 05:25:40,finanzas,contabilidad,area administrativa,CAM-553,cama uci electrica,False,True
REG-102205,2026-05-02 05:26:15,administrativo,facturacion,sala de operaciones,CAM-188,camilla,True,False
REG-102206,2026-05-02 05:26:50,administrativo,facturacion,piso 3 - hospitalizacion,,cama uci electrica,False,False
REG-102207,2026-05-02 05:27:25,finanzas,facturacion,sala de operaciones,CAM-230,hospitalaria estandar,False,False
REG-102208,2026-05-02 05:28:00,finanzas,tesoreria,uci pediatria,CAM-232,hospitalaria estandar,True,True
REG-102209,2026-05-02 05:28:35,medico,urgenciologo,piso 3 - hospitalizacion,CAM-782,camilla de transporte,True,False
REG-102210,2026-05-02 05:29:10,finanzas,costos e insumos,area administrativa,CAM-832,camilla,False,False
REG-102211,2026-05-02 05:29:45,finanzas,tesoreria,urgencias,,hospitalaria estandar,False,False
REG-102212,2026-05-02 05:30:20,medico,pediatra,sala de operaciones,CAM-507,cuna pediatrica,True,False
REG-102213,2026-05-02 05:30:55,administrativo,auditoria medica,sala de operaciones,CAM-152,cama uci electrica,True,False
REG-102214,2026-05-02 05:31:30,medico,urgenciologo,atencion prioritaria,CAM-677,cuna pediatrica,False,False
REG-102215,2026-05-02 05:32:05,finanzas,contabilidad,uci pediatria,CAM-727,cuna pediatrica,False,False
REG-102216,2026-05-02 05:32:40,medico,urgenciologo,uci pediatria,CAM-942,hospitalaria estandar,True,False
REG-102217,2026-05-02 05:33:15,administrativo,admitido,atencion prioritaria,CAM-363,hospitalaria estandar,False,False
REG-102218,2026-05-02 05:33:50,finanzas,costos e insumos,uci pediatria,,cuna pediatrica,True,False
REG-102219,2026-05-02 05:34:25,medico,cirujano,atencion prioritaria,CAM-810,cuna pediatrica,True,False
REG-102220,2026-05-02 05:35:00,finanzas,contabilidad,atencion prioritaria,CAM-766,cuna pediatrica,False,False
REG-102221,2026-05-02 05:35:35,administrativo,admitido,atencion prioritaria,CAM-870,cuna pediatrica,True,False
REG-102222,2026-05-02 05:36:10,administrativo,admitido,area administrativa,CAM-599,camilla,True,False
REG-102223,2026-05-02 05:36:45,medico,urgenciologo,sala de operaciones,,hospitalaria estandar,False,False
REG-102224,2026-05-02 05:37:20,medico,cirujano,sala de operaciones,CAM-916,cuna pediatrica,True,True
REG-102225,2026-05-02 05:37:55,medico,pediatra,urgencias,CAM-680,camilla,True,False
REG-102226,2026-05-02 05:38:30,medico,pediatra,pasillo urgencias,CAM-505,camilla de transporte,True,False
REG-102227,2026-05-02 05:39:05,administrativo,admitido,piso 3 - hospitalizacion,CAM-217,hospitalaria estandar,True,False
REG-102228,2026-05-02 05:39:40,administrativo,facturacion,sala de operaciones,CAM-445,camilla,True,True
REG-102229,2026-05-02 05:40:15,medico,cirujano,urgencias,CAM-280,camilla,False,False
REG-102230,2026-05-02 05:40:50,medico,pediatra,urgencias,,hospitalaria estandar,False,False
REG-102231,2026-05-02 05:41:25,administrativo,facturacion,sala de operaciones,CAM-820,camilla de transporte,True,True
REG-102232,2026-05-02 05:42:00,medico,urgenciologo,area administrativa,CAM-164,cuna pediatrica,True,True
REG-102233,2026-05-02 05:42:35,finanzas,contabilidad,atencion prioritaria,,camilla,False,False
REG-102234,2026-05-02 05:43:10,finanzas,contabilidad,sala de operaciones,,camilla,False,False
REG-102235,2026-05-02 05:43:45,finanzas,costos e insumos,area administrativa,CAM-956,hospitalaria estandar,False,False
REG-102236,2026-05-02 05:44:20,finanzas,admitido,sala de operaciones,CAM-417,camilla de transporte,False,True
REG-102237,2026-05-02 05:44:55,finanzas,anestesiologo,sala de operaciones,CAM-378,hospitalaria estandar,False,False
REG-102238,2026-05-02 05:45:30,finanzas,tesoreria,atencion prioritaria,CAM-964,camilla de transporte,True,False
REG-102239,2026-05-02 05:46:05,finanzas,tesoreria,sala de operaciones,CAM-702,cuna pediatrica,True,True
REG-102240,2026-05-02 05:46:40,medico,anestesiologo,pasillo urgencias,,hospitalaria estandar,False,False
REG-102241,2026-05-02 05:47:15,administrativo,facturacion,finanzas,CAM-803,cama uci electrica,True,False
REG-102242,2026-05-02 05:47:50,medico,urgenciologo,sala de operaciones,CAM-344,hospitalaria estandar,False,False
REG-102243,2026-05-02 05:48:25,medico,pediatra,atencion prioritaria,CAM-533,cama uci electrica,False,True
REG-102244,2026-05-02 05:49:00,medico,urgenciologo,area administrativa,CAM-784,cuna pediatrica,False,False
REG-102245,2026-05-02 05:49:35,medico,cirujano,piso 3 - hospitalizacion,CAM-307,cama uci electrica,False,False
REG-102246,2026-05-02 05:50:10,administrativo,admitido,urgencias,CAM-578,cuna pediatrica,False,False
REG-102247,2026-05-02 05:50:45,finanzas,,sala de operaciones,CAM-867,cuna pediatrica,True,True
REG-102248,2026-05-02 05:51:20,administrativo,admitido,uci pediatria,CAM-879,hospitalaria estandar,False,False
REG-102249,2026-05-02 05:51:55,administrativo,facturacion,uci pediatria,CAM-340,camilla de transporte,True,False
REG-102250,2026-05-02 05:52:30,finanzas,contabilidad,uci adultos,CAM-614,camilla,False,False
REG-102251,2026-05-02 05:53:05,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-826,camilla,True,True
REG-102252,2026-05-02 05:53:40,administrativo,facturacion,urgencias,,camilla,False,False
REG-102253,2026-05-02 05:54:15,administrativo,facturacion,pasillo urgencias,CAM-499,hospitalaria estandar,False,False
REG-102254,2026-05-02 05:54:50,finanzas,costos e insumos,urgencias,CAM-506,cama uci electrica,True,False
REG-102255,2026-05-02 05:55:25,medico,urgenciologo,sala de operaciones,CAM-476,hospitalaria estandar,False,False
REG-102256,2026-05-02 05:56:00,administrativo,auditoria medica,uci pediatria,CAM-848,hospitalaria estandar,True,True
REG-102257,2026-05-02 05:56:35,finanzas,contabilidad,atencion prioritaria,CAM-624,hospitalaria estandar,False,True
REG-102258,2026-05-02 05:57:10,administrativo,admitido,uci adultos,,,False,False
REG-102259,2026-05-02 05:57:45,administrativo,admitido,sala de operaciones,CAM-939,cama uci electrica,True,False
REG-102260,2026-05-02 05:58:20,finanzas,costos e insumos,uci pediatria,CAM-897,hospitalaria estandar,False,False
REG-102261,2026-05-02 05:58:55,administrativo,facturacion,sala de operaciones,CAM-303,cama uci electrica,False,False
REG-102262,2026-05-02 05:59:30,medico,pediatra,uci adultos,,cama uci electrica,False,False
REG-102263,2026-05-02 06:00:05,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-646,,False,False
REG-102264,2026-05-02 06:00:40,finanzas,costos e insumos,atencion prioritaria,CAM-912,camilla de transporte,True,False
REG-102265,2026-05-02 06:01:15,finanzas,contabilidad,piso 3 - hospitalizacion,CAM-300,cama uci electrica,True,False
REG-102266,2026-05-02 06:01:50,administrativo,facturacion,piso 3 - hospitalizacion,CAM-584,hospitalaria estandar,True,False
REG-102267,2026-05-02 06:02:25,administrativo,auditoria medica,pasillo urgencias,CAM-321,camilla,False,True
REG-102268,2026-05-02 06:03:00,administrativo,auditoria medica,sala de operaciones,CAM-924,camilla de transporte,False,False
REG-102269,2026-05-02 06:03:35,medico,anestesiologo,area administrativa,CAM-514,camilla de transporte,False,False
REG-102270,2026-05-02 06:04:10,medico,cirujano,urgencias,CAM-368,cama uci electrica,False,True
REG-102271,2026-05-02 06:04:45,administrativo,facturacion,pasillo urgencias,CAM-387,cama uci electrica,False,False
REG-102272,2026-05-02 06:05:20,finanzas,tesoreria,sala de operaciones,CAM-313,camilla,False,False
REG-102273,2026-05-02 06:05:55,administrativo,talento humano,sala de operaciones,,camilla de transporte,True,False
REG-102274,2026-05-02 06:06:30,finanzas,contabilidad,pasillo urgencias,CAM-818,cama uci electrica,True,False
REG-102275,2026-05-02 06:07:05,medico,cirujano general,piso 3 - hospitalizacion,CAM-110,cama uci electrica,True,False
REG-102276,2026-05-02 06:07:40,medico,urgenciologo,finanzas,CAM-157,cuna pediatrica,False,False
REG-102277,2026-05-02 06:08:15,medico,cirujano general,atencion prioritaria,CAM-323,cuna pediatrica,True,True
REG-102278,2026-05-02 06:08:50,finanzas,costos e insumos,piso 3 - hospitalizacion,CAM-653,cuna pediatrica,False,True
REG-102279,2026-05-02 06:09:25,finanzas,tesoreria,finanzas,CAM-721,hospitalaria estandar,True,False
REG-102280,2026-05-02 06:10:00,finanzas,contabilidad,sala de operaciones,CAM-876,cuna pediatrica,False,False
REG-102281,2026-05-02 06:10:35,medico,anestesiologo,finanzas,CAM-266,camilla,True,False
REG-102282,2026-05-02 06:11:10,medico,anestesiologo,sala de operaciones,CAM-440,cuna pediatrica,False,False
REG-102283,2026-05-02 06:11:45,administrativo,facturacion,area administrativa,CAM-416,camilla de transporte,False,True
REG-102284,2026-05-02 06:12:20,medico,cirujano,sala de operaciones,CAM-782,camilla,False,False
REG-102285,2026-05-02 06:12:55,finanzas,contabilidad,finanzas,CAM-390,cuna pediatrica,False,False
REG-102286,2026-05-02 06:13:30,medico,urgenciologo,uci adultos,CAM-801,cama uci electrica,False,False
REG-102287,2026-05-02 06:14:05,medico,pediatra,uci pediatria,CAM-705,camilla de transporte,False,False
REG-102288,2026-05-02 06:14:40,administrativo,auditoria medica,atencion prioritaria,CAM-911,camilla de transporte,True,False
REG-102289,2026-05-02 06:15:15,administrativo,auditoria medica,piso 3 - hospitalizacion,CAM-232,hospitalaria estandar,True,True
REG-102290,2026-05-02 06:15:50,finanzas,costos e insumos,area administrativa,CAM-705,hospitalaria estandar,True,True
REG-102291,2026-05-02 06:16:25,administrativo,facturacion,pasillo urgencias,CAM-128,cuna pediatrica,True,True
REG-102292,2026-05-02 06:17:00,administrativo,admitido,area administrativa,CAM-143,cama uci electrica,False,False
REG-102293,2026-05-02 06:17:35,finanzas,costos e insumos,finanzas,CAM-358,camilla de transporte,False,False
REG-102294,2026-05-02 06:18:10,administrativo,facturacion,atencion prioritaria,CAM-965,cama uci electrica,True,False
REG-102295,2026-05-02 06:18:45,administrativo,facturacion,sala de operaciones,,camilla,False,True
REG-102296,2026-05-02 06:19:20,administrativo,talento humano,urgencias,,camilla de transporte,False,False
REG-102297,2026-05-02 06:19:55,administrativo,facturacion,urgencias,CAM-169,camilla,False,False
REG-102298,2026-05-02 06:20:30,finanzas,contabilidad,uci pediatria,CAM-580,hospitalaria estandar,False,False
REG-102299,2026-05-02 06:21:05,medico,urgenciologo,piso 3 - hospitalizacion,CAM-161,camilla,True,False
REG-102300,2026-05-02 06:21:40,medico,urgenciologo,urgencias,CAM-366,cama uci electrica,True,False
REG-102301,2026-05-02 06:22:15,medico,cirujano general,pasillo urgencias,CAM-517,hospitalaria estandar,False,True
REG-102302,2026-05-02 06:22:50,medico,cirujano,pasillo urgencias,CAM-216,camilla,False,False
REG-102303,2026-05-02 06:23:25,administrativo,talento humano,sala de operaciones,CAM-960,camilla de transporte,True,True
REG-102304,2026-05-02 06:24:00,medico,urgenciologo,atencion prioritaria,CAM-601,camilla,False,False
REG-102305,2026-05-02 06:24:35,administrativo,admitido,atencion prioritaria,CAM-289,cuna pediatrica,True,False
REG-102306,2026-05-02 06:25:10,finanzas,costos e insumos,finanzas,CAM-773,cuna pediatrica,False,True
REG-102307,2026-05-02 06:25:45,finanzas,admitido,sala de operaciones,CAM-526,hospitalaria estandar,True,False
REG-102308,2026-05-02 06:26:20,finanzas,talento humano,sala de operaciones,CAM-603,camilla de transporte,False,False
